"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221229","경춘선","마석","3850","3745","20230101"
"20221229","5호선","마장","6395","5984","20230101"
"20221229","5호선","마천","7581","7196","20230101"
"20221229","5호선","마포","15542","16299","20230101"
"20221229","6호선","마포구청","14939","13404","20230101"
"20221229","중앙선","망우","7730","7354","20230101"
"20221229","6호선","망원","15312","16460","20230101"
"20221229","경원선","망월사","7569","7538","20230101"
"20221229","분당선","망포","15517","14613","20230101"
"20221229","분당선","매교","4656","4567","20230101"
"20221229","3호선","매봉","13014","12743","20230101"
"20221229","분당선","매탄권선","5438","5107","20230101"
"20221229","7호선","먹골","10755","10511","20230101"
"20221229","7호선","면목","15548","15065","20230101"
"20221229","4호선","명동","30706","33906","20230101"
"20221229","5호선","명일","8982","9098","20230101"
"20221229","경부선","명학","8902","8737","20230101"
"20221229","8호선","모란","6535","5166","20230101"
"20221229","분당선","모란","25753","26551","20230101"
"20221229","5호선","목동","16823","18076","20230101"
"20221229","8호선","몽촌토성(평화의문)","6277","6489","20230101"
"20221229","3호선","무악재","4321","4222","20230101"
"20221229","2호선","문래","23183","24113","20230101"
"20221229","경의선","문산","5332","5367","20230101"
"20221229","8호선","문정","21212","22653","20230101"
"20221229","분당선","미금","16101","17091","20230101"
"20221229","5호선","미사","17731","17702","20230101"
"20221229","4호선","미아(서울사이버대학)","15558","15162","20230101"
"20221229","4호선","미아사거리","28467","27732","20230101"
"20221229","안산선","반월","4271","4129","20230101"
"20221229","7호선","반포","6541","6298","20230101"
"20221229","5호선","발산","21000","22461","20230101"
"20221229","2호선","방배","17078","17555","20230101"
"20221229","5호선","방이","7386","7505","20230101"
"20221229","경원선","방학","10255","9872","20230101"
"20221229","5호선","방화","6902","6559","20230101"
"20221229","장항선","배방","1168","1060","20230101"
"20221229","경의선","백마","7094","6667","20230101"
"20221229","일산선","백석","10402","10415","20230101"
"20221229","경춘선","백양리","434","345","20230101"
"20221229","경인선","백운","6644","6280","20230101"
"20221229","6호선","버티고개","2168","2262","20230101"
"20221229","과천선","범계","27720","28010","20230101"
"20221229","경춘선","별내","3192","2930","20230101"
"20221229","경부선","병점","14485","14249","20230101"
"20221229","7호선","보라매","7251","7374","20230101"
"20221229","신림선","보라매","3493","3242","20230101"
"20221229","신림선","보라매공원","1836","1985","20230101"
"20221229","신림선","보라매병원","6969","7254","20230101"
"20221229","6호선","보문","7984","7189","20230101"
"20221229","우이신설선","보문","1509","1571","20230101"
"20221229","경원선","보산","1777","1368","20230101"
"20221229","분당선","보정","2828","2435","20230101"
"20221229","8호선","복정","8930","7420","20230101"
"20221229","장항선","봉명","1368","1355","20230101"
"20221229","9호선2~3단계","봉은사","20220","20917","20230101"
"20221229","2호선","봉천","24627","22953","20230101"
"20221229","6호선","봉화산(서울의료원)","9188","8645","20230101"
"20221229","경인선","부개","8771","8076","20230101"
"20221229","경강선","부발","2245","1980","20230101"
"20221229","경인선","부천","32345","32446","20230101"
"20221229","경인선","부평","30234","32242","20230101"
"20221229","우이신설선","북한산보국문","6251","5956","20230101"
"20221229","우이신설선","북한산우이","2657","2411","20230101"
"20221229","3호선","불광","16702","17650","20230101"
"20221229","6호선","불광","4635","4441","20230101"
"20221229","7호선","사가정","16659","16447","20230101"
"20221229","2호선","사당","41645","45815","20230101"
"20221229","4호선","사당","27825","24395","20230101"
"20221229","경춘선","사릉","2248","2236","20230101"
"20221229","수인선","사리","4954","4170","20230101"
"20221229","9호선","사평","3775","3744","20230101"
"20221229","안산선","산본","16653","17739","20230101"
"20221229","8호선","산성","5308","5233","20230101"
"20221229","4호선","삼각지","6597","7487","20230101"
"20221229","6호선","삼각지","7578","6777","20230101"
"20221229","경강선","삼동","2614","2360","20230101"
"20221229","2호선","삼성(무역센터)","58489","58113","20230101"
"20221229","9호선2~3단계","삼성중앙","7762","8113","20230101"
"20221229","일산선","삼송","20106","19241","20230101"
"20221229","우이신설선","삼양","1984","2104","20230101"
"20221229","우이신설선","삼양사거리","2622","2523","20230101"
"20221229","9호선2~3단계","삼전","7509","7086","20230101"
"20221229","분당선","상갈","5403","5249","20230101"
"20221229","4호선","상계","19897","18489","20230101"
"20221229","7호선","상도","11337","10804","20230101"
"20221229","안산선","상록수","15419","15524","20230101"
"20221229","7호선","상봉(시외버스터미널)","17977","17046","20230101"
"20221229","중앙선","상봉(시외버스터미널)","5861","5878","20230101"
"20221229","6호선","상수","10415","12107","20230101"
"20221229","2호선","상왕십리","14999","14302","20230101"
"20221229","6호선","상월곡(한국과학기술연구원)","7092","6375","20230101"
"20221229","5호선","상일동","15186","13885","20230101"
"20221229","경춘선","상천","217","183","20230101"
"20221229","6호선","새절(신사)","13277","12116","20230101"
"20221229","신림선","샛강","2676","3307","20230101"
"20221229","9호선","샛강","6702","6680","20230101"
"20221229","경의선","서강대","2179","2127","20230101"
"20221229","5호선","서대문","20782","21373","20230101"
"20221229","경부선","서동탄","1380","1213","20230101"
"20221229","경원선","서빙고","1966","1900","20230101"
"20221229","신림선","서울대벤처타운","8238","7830","20230101"
"20221229","2호선","서울대입구(관악구청)","49236","47456","20230101"
"20221229","분당선","서울숲","12684","13096","20230101"
"20221229","경부선","서울역","9245","3065","20230101"
"20221229","4호선","서울역","12108","21626","20230101"
"20221229","공항철도 1호선","서울역","11864","10206","20230101"
"20221229","1호선","서울역","52937","52354","20230101"
"20221229","경의선","서울역","4373","5713","20230101"
"20221229","신림선","서울지방병무청","2606","2906","20230101"
"20221229","신림선","서원","3235","2744","20230101"
"20221229","경부선","서정리","8396","7042","20230101"
"20221229","2호선","서초","22144","21375","20230101"
"20221229","분당선","서현","26548","26858","20230101"
"20221229","6호선","석계","12766","12967","20230101"
"20221229","경원선","석계","8127","9203","20230101"
"20221229","경부선","석수","9040","8361","20230101"
"20221229","8호선","석촌","8320","9655","20230101"
"20221229","9호선2~3단계","석촌","9322","8144","20230101"
"20221229","9호선2~3단계","석촌고분","6833","6709","20230101"
"20221229","분당선","선릉","13855","21128","20230101"
"20221229","2호선","선릉","60198","53443","20230101"
"20221229","과천선","선바위","8190","7293","20230101"
"20221229","9호선","선유도","9089","8706","20230101"
"20221229","9호선2~3단계","선정릉","9828","10821","20230101"
"20221229","분당선","선정릉","7333","7948","20230101"
"20221229","경부선","성균관대","14520","14320","20230101"
"20221229","2호선","성수","44160","48348","20230101"
"20221229","우이신설선","성신여대입구(돈암)","3413","3846","20230101"
"20221229","4호선","성신여대입구(돈암)","21258","20412","20230101"
"20221229","경부선","성환","3486","3373","20230101"
"20221229","경부선","세류","3189","2879","20230101"
"20221229","경부선","세마","2947","2808","20230101"
"20221229","경강선","세종대왕릉","320","311","20230101"
"20221229","수인선","소래포구","4869","4553","20230101"
"20221229","경인선","소사","7900","7886","20230101"
"20221229","경원선","소요산","1953","1774","20230101"
"20221229","우이신설선","솔밭공원","2681","2442","20230101"
"20221229","우이신설선","솔샘","6154","5631","20230101"
"20221229","경인선","송내","27586","27217","20230101"
"20221229","수인선","송도","2518","2320","20230101"
"20221229","5호선","송정","6782","6332","20230101"
"20221229","경부선","송탄","4768","4514","20230101"
"20221229","8호선","송파","9638","9361","20230101"
"20221229","9호선2~3단계","송파나루","6008","6401","20230101"
"20221229","분당선","수내","14755","14587","20230101"
"20221229","7호선","수락산","13312","12975","20230101"
"20221229","안산선","수리산","4131","3405","20230101"
"20221229","경의선","수색","2814","2976","20230101"
"20221229","3호선","수서","18364","18484","20230101"
"20221229","분당선","수서","14181","15201","20230101"
"20221229","경부선","수원","35987","38621","20230101"
"20221229","분당선","수원","8360","7171","20230101"
"20221229","분당선","수원시청","13190","14566","20230101"
"20221229","4호선","수유(강북구청)","35921","36141","20230101"
"20221229","8호선","수진","5645","5125","20230101"
"20221229","4호선","숙대입구(갈월)","14278","13940","20230101"
"20221229","7호선","숭실대입구(살피재)","12375","12416","20230101"
"20221229","수인선","숭의","4190","3775","20230101"
"20221229","1호선","시청","27757","28423","20230101"
"20221229","2호선","시청","28087","26456","20230101"
"20221229","분당선","신갈","5191","4905","20230101"
"20221229","5호선","신금호","6625","6831","20230101"
"20221229","경부선","신길","9009","7638","20230101"
"20221229","5호선","신길","4684","4893","20230101"
"20221229","안산선","신길온천","1787","1646","20230101"
"20221229","경춘선","신내","2211","2078","20230101"
"20221229","6호선","신내","1","0","20230101"
"20221229","9호선","신논현","33016","32764","20230101"
"20221229","2호선","신답","1796","2001","20230101"
"20221229","6호선","신당","8985","9295","20230101"
"20221229","2호선","신당","15042","15655","20230101"
"20221229","2호선","신대방","25705","24851","20230101"
"20221229","7호선","신대방삼거리","15327","14275","20230101"
"20221229","경부선","신도림","3950","4117","20230101"
"20221229","2호선","신도림","51928","50798","20230101"
"20221229","경강선","신둔도예촌","1466","1351","20230101"
"20221229","2호선","신림","59783","56904","20230101"
"20221229","신림선","신림","1713","2362","20230101"
"20221229","9호선","신목동","4328","3748","20230101"
"20221229","9호선","신반포","3610","3619","20230101"
